ACC_NUM,EPPI ID,Short Title,Title,Journal,Year,Date Assessed,Include,Reason,Country,Geographic Region,Site details,Comparator,Wetland Class,Saline or freshwater,Disturbance Category,Disturbance Type,Restoration time period,Restoration Activity,Time Since Restoration,Study Information,Notes,Measured Outcome,Other outcome,Multivariate community composition,Univariate diversity metric,Richness,Abundance/Density,Cover,Biomass,Stem density,Litter biomass,Canopy height/Structure,Primary Productivity,Body size,Bulk density,Soil Organic Matter,Organic carbon,Cation exchange capacity,Total carbon,Phosphorus,Microbial biomass,Physiochemical soil property,Soil nutrients,Carbon mineralization,Physiochemical water properties,Plant Tissues (chemical analysis),Eddy Flux measurements,GHG Emissions,Gross Ecosystem Productivity,Hydrology,Other,,,,,,
A185,393,Emery and Fulweiler 2017,"Incomplete tidal restoration may lead to persistent high CH4 emission
",Ecosphere,2017,06-Feb-24,Y,,USA,Massachusetts,Rowley and Ipswich,,marsh,saltwater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A187,396,"Erdman et al., 2011","LARVAL SUCKER DISTRIBUTION AND CONDITION BEFORE AND AFTER LARGE-SCALE RESTORATION AT THE WILLIAMSON RIVER DELTA, UPPER KLAMATH LAKE, OREGON
",Western North American Naturalist,2011,06-Feb-24,Y,,USA,Oregon,Williamson River Delta,"Reference, restored",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A191,401,"Evans and Short, 2005","Functional trajectory models for assessment of transplanted eelgrass, Zostera marina L., in the Great Bay Estuary, New Hampshire
",Estuaries ,2005,06-Feb-24,Y,,USA,New Hampshire,Great Bay Estuary,"Reference, restored",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A192,402,"Evans-Peters et al., 2012","Plant Community Composition and Waterfowl Food Production on Wetland Reserve Program Easements Compared to Those on Managed Public Lands in Western Oregon and Washington
",Wetlands,2012,06-Feb-24,Y,,USA,Washington/Oregon,Willamette Valley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A193,408,"Farrugia et al., 2013","The fish community of a newly restored southern California estuary: ecological perspective 3 years after restoration
",Environmental Biology of Fishes ,2013,06-Feb-24,N currently - doesn't seem to be compared to a reference condition,,USA,California,Bolsa Chica Full Tidal Basin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A39,82,Bartholomew et al 2020,Wetland Vegetation Response to Groundwater Pumping and Hydrologic Recovery,Wetlands,2020,29-Nov-23,N ,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A172,369,"Dudley et al., 2014","Riparian Habitat Dissimilarities in Restored and Reference Streams are Associated with Differences in Turtle Communities in the Southeastern Piedmont
",Wetlands,2014,05-Feb-24,N ,North Carolina - not geographically relevant,USA,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A190,400,"Raposa et al., 2017","Evaluating Tidal Wetland Restoration Performance Using National Estuarine Research Reserve System Reference Sites and the Restoration Performance Index (RPI)
",Estuaries and Coasts,2017,06-Feb-24,N ,,USA,Maine/Rhode Island/Virginia/North Carolina/Oregan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A2,4,Abbott et al 2019,Factors influencing blue carbon accumulation across a 32-year chronosequence of created coastal marshes,Ecosphere,2019,01-Mar-23,N,"Louisiana, too southern",USA,Louisiana,"Sabine National Wildlife Refuge, Chenier Plain",,marsh,saline,,"Dredged and salt water intrusion, then subsurface fluid production and dredging",1983,Created marshes via pumpin dredge material into open water areas,5 - 32 years,"Chronosequence, Random sampling within each marsh site. Soil cores (PVC soil cores)",,Abiotic,,,,,,,,,,,,,1,,1,,1,,,,,,,,,,,,,,,,,,
A7,10,Adams and Galatowitsch 2006,Increasing the effectiveness of reed canary grass (Phalaris arundinacea L.) control in wet meadow restorations,Restoration Ecology,2006,09-Nov-23,N,"No reference/disturbed site - compared invasive species treatment among two sites, treatment occurred at both",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A8,14,Ahmad et al 2020,Long-term rewetting of degraded peatlands restores hydrological buffer function,Science of the Total Environment,2020,09-Nov-23,N,Germany,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A10,20,Alldred et al 2020,"Marsh Plants Enhance Coastal Marsh Resilience by Changing Sediment Oxygen and Sulfide Concentrations in an Urban, Eutrophic Estuary",Estuaries and Coasts,2020,09-Nov-23,N,"Chronosequence of constructed wetlands, no disturbed/reference sites, not approp. Restoration approach",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A11,24,Alshehri et al 2020,"A Potential Approach for Enhancing Carbon Sequestration During Peatland Restoration Using Low-Cost, Phenolic-Rich Biomass Supplements",Frontiers in Environmental Science,2020,09-Nov-23,N,"Unclear if there was a comparison or where the peat soil came from (a restored site only, no comparator?)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A20,44,Anisfeld et al 2016,Elevation dynamics in a restored versus a submerging salt marsh in Long Island Sound,"Estuarine, Coastal, and Shelf Science",2016,13-Nov-23,N,Do we care about soil accretion? Leaning towards this paper does not measure variables we care about,,,,,,,,,,,,,"Rates of accretion comparison, not sure we care??",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A22,46,Apodaca 2005,"Plant community and sediment development in two constructed salt marshes in Long Beach, California",Masters Thesis,2005,14-Nov-23,N,Mitigation project - the wetland sites were created as part of mitigation (salt marshes were built over elsewhere),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A29,56,Asamoah 2008,"Vegetation, livestock and waterfowl responses to hydrologic gradients in created wetlands of the dry mixed grass prairie",PhD Thesis,2008,15-Nov-23,N,Created wetlands (actively maintained by DUC) and no comparator/relevant work,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A32,67,Baecher et al 2018,"Herpetofaunal Communities in Restored and Unrestored Remnant Tallgrass Prairie and Associated Wetlands in Northwest Arkansas, USA",Wetlands,2018,27-Nov-23,N,Arkansas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A33,69,Balcombe et al 2005,A comparison of plant communities in mitigation and reference wetlands in the mid-appalachians,Wetlands,2005,27-Nov-23,N,Compensatory mitigation wetlands created,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A35,72,Ballantine et al 2012,Soil Properties and Vegetative Development in Four Restored Freshwater Depressional Wetlands,Wetland Soils,2012,29-Nov-23,N,"No comparator, only restored sites",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A38,81,Bartholomew et al 2019,Soil Conditions Following Hydrologic Restoration in Cypress Dome Wetlands,Wetlands,2019,29-Nov-23,N,"Florida, cypress dome wetlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A42,89,Batzer et al 2015,Response of Aquatic Invertebrates to Ecological Rehabilitation of Southeastern USA Depressional Wetlands,Wetlands,2015,30-Nov-23,N,"South Carolina, defined as 'rehabilitation' rather than 'restoration' (wetlands are present but they are removing dikes)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A44,95,Baustian et al 2009,Restoration of dredged canals in wetlands: a comparison of methods,Wetlands Ecol Manage,2009,30-Nov-23,N,"Louisiana, dredge backfill of canals in coastal wetlands",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A45,96,Baustian et al 2010,In Situ Burning Restores the Ecological Function and Structure of an Oil-Impacted Coastal Marsh,Environmental Management,2010,30-Nov-23,N,"Louisiana, not restoration but oil spill remediation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A46,97,Beadle et al 2015,Biodiversity and ecosystem functioning in natural bog pools and those created by rewetting schemes,WIREs Water,2015,30-Nov-23,N,Britain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A47,98,Beas 2011,Chapter 3: THE USE OF MODELS TO PREDICT WATERBIRD ABUNDANCES ON RESTORED WETLANDS IN THE RAINWATER BASIN DURING SPRING MIGRATION,PhD Thesis,2011,30-Nov-23,N,"Relevant, but unclear from the methods if they actually sampled bird communities as it appears they just used a model developed by someone else to predict bird use",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A53,107,Bledsoe 2020,Manipulation of Flooding and Nutrients Influences Plant-microbe Interactions and Wetland Function,PhD Thesis,2020,30-Nov-23,N,"No comparator, only restored sites",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A54,108,Johnson et al 2014,Novel ways to assess forested wetland restoration in North Carolina using ecohydrological patterns from reference sites,Ecohydrology,2014,30-Nov-23,N,North Carolina and Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A55,109,Bendele et al 2020,Plant Community Response to Hydrologic Restoration in the Great Dismal Swamp,Castanea,2020,30-Nov-23,N,NC and Virginia (Great Dismal Swamp),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A57,116,Berke 2017,Nutrient Removal and Vegetation Recovery through Successive Harvesting of the Invasive Hybrid Cattail (Typha × glauca) in Great Lakes Coastal Wetlands (Chapter 3),Masters Thesis,2017,01-Dec-23,N,Experimental plots mimicking restoration approaches rather than actual restored wetlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A58,117,Berkowitz 2019,Quantifying Functional Increases Across a Large-Scale Wetland Restoration Chronosequence,Wetlands,2019,01-Dec-23,N,Mississippi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A61,128,Biagi et al 2021,Hydrological functioning of a constructed peatland watershed in the Athabasca oil sands region: Potential trajectories and lessons learned,Ecological Engineering,2021,06-Dec-23,N,Entirely constructed wetlands as part of mine reclamation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A63,130,Bienida et al 2020,Methane emissions from fens in Alberta's boreal region: reference data for functional evaluation of restoration outcomes,Wetlands Ecol Manage,2020,06-Dec-23,N,"Not a comparison, just data about reference sites as baselines",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A64,131,Bilkovia and Mitchell 2013,Ecological tradeoffs of stabilized salt marshes as a shoreline protection strategy: Effects of artificial structures on macrobenthic assemblages,Ecological Engineering,2013,06-Dec-23,N,"Not restoration, a created shoreline stabilizing approach (""incorporates created marsh in combination with a stabilizing structure such as a low-profile stone sill and is being implemented in many US coastal states as a means to not only control erosion but also to restore coastal habitat."")",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A66,145,Boothby 2007,Determining the Impact of Restoring Saltmarshes with Best Use Dredge Material on Marsh Bird Communities,Masters Thesis,2017,06-Dec-23,N,"Gulf of Mexico, dredge material for saltmarsh restoration (poss. Chapter 4 if decide to include)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A67,151,Borries 2003,Evaluating stream and wetland restoration success on surface mines in Southern Illinois,Masters Thesis,2003,06-Dec-23,N,Surface mining reclamation (aka creating wetlands after they'd been destroyed by mining),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A71,155,Bossio et al 2006,Alteration of soil microbial communities and water quality in restored wetlands,Soil Biology and Biochemistry,2006,07-Dec-23,N,Comparator was an active agricultural field,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A72,160,Bourgeois et al 2018,"Response of plant diversity to moss, Carex or Scirpus revegetation strategies of wet depressions in restored fens",Aquatic Botany,2018,07-Dec-23,N,"No comparator, only restored sites",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A73,163,Bowles et al 1996,Temporal changes in vegetation composition and structure in a fire-managed prairie fen,Natural Areas Journal ,1997,07-Dec-23,N,"No comparator, only restored sites",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A75,169,Boys and Williams 2012,Succession of fish and crustacean assemblages following reinstatement of tidal flow in a temperate coastal wetland,Ecological Engineering,2012,07-Dec-23,N,Australia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A76,172,Brauer et al 2015,Fate of nitrate in seepage from a restored wetland receiving agricultural tailwater,Ecological Engineering,2015,07-Dec-23,N,"Not sure it fits our goals, it is a measurement of seepage outcomes in California, unsure if it is constructed to mitigate runoff",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A77,175,Brawley et al 1998,"Bird use of restoration and reference marshes within the Barn Island Wildlife Management Area, Stonington, Connecticut, USA",Environmental Management,1998,07-Dec-23,N,"No comparator, only restored sites",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A78,176,Brinkman et al 2017,Changing soil legacies to direct restoration of plant communities,AoB Plants,2017,07-Dec-23,N,Experiment using soil from restored areas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A79,177,Brister 2005,"Soils, hydrology, vegetative ecology, and floristics of natural and constructed wetlands along the Leon River in the West Cross Timbers, Comanche County, Texas",Masters Thesis,2005,07-Dec-23,N,Texas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A80,179,Broome et al. 1988,Tidal Salt Marsh Restoration,Aquatic Botany,1988,07-Dec-23,N,"Review of techniques, not a study",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A81,180,Broome et al ,Soil organic matter (SOM) effects on infaunal community structure in restored and created tidal marshes,Concepts and controversies in tidal marsh ecology,?,07-Dec-23,N,Constructed marshes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A82a,181,Brown 1995,Wetland restoration: Factors controlling plant community response and avifaunal habitat value; Chapter 2,PhD Thesis,1995,07-Dec-23,N,Refer to published version Brown 1999 (ID 186),,,,,,,,,,,,"Comparison, Before and after restoration (3 years)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A82b,181,Brown 1995,Wetland restoration: Factors controlling plant community response and avifaunal habitat value; Chapter 6,PhD Thesis,1995,07-Dec-23,N,Refer to published version Brown and Smith 1998 (ID 183),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A87,189,Bruland et al 2003,"Effects of agriculture and wetland restoration on hydrology, soils, and water quality of a Carolina bay complex",Wetlands Ecol Manage,2003,08-Dec-23,N,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A88,191,Bruland 2004,"An observational, geostatistical, and experimental assessment of edaphic properties and processes in created, restored and natural wetlands of the southeastern coastal plain",PhD Thesis,2004,08-Dec-23,N,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A89,192,Bruland and Richardson 2005,"Spatial variability of soil properties in created, restored, and paired natural wetlands",Soil Sci. Soc. Am. J.,2005,08-Dec-23,N,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A90,194,Bruland et al 2006,"Spatial variability of denitrification potential and related soil properties in created, restored, and paired natural wetlands",Wetlands,2006,08-Dec-23,N,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A92,198,Buckmaster 2014,An assessment of the macrofaunal communities and nekton use of recently restored tidal marsh habitat,Masters Thesis,2014,08-Dec-23,N,San Francisco bay -- too south?,USA,California,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A93,199,Budelsky 1998,Establishment of native sedges in restored and created wetlands,PhD Thesis,1998,08-Dec-23,N,"Not a measure of restoration, experiments to 'inform' restoration re: Carex establishment",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A94,205,Byerly et al 2020,Effects of barrier island salt marsh restoration on marsh bird occurrence in the northern Gulf of Mexico,Restoration Ecology,2020,08-Dec-23,N,Gulf of Mexico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A96,210,Cagle et al 2020,Planting Spartina alterniflora in a salt marsh denuded of vegetation by an oil spill induces a rapid response in the soil microbial community,Ecological Engineering,2020,08-Dec-23,N,"Louisiana, oil spill remediation",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A97,211,Cain and Cohen 2014,Using sediment alginate amendment as a tool in the restoration of Spartina alterniflora marsh,Wetlands Ecol Manage,2014,08-Dec-23,N,Specific planting of Spartina methods,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A98,214,Callaway 2005,The challenge of restoring functioning salt marsh ecosystems,Journal of Coastal Research ,2005,08-Dec-23,N,Tijuana estuary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A99,215,Camp 1977,Assessing the success of habitat restoration,Masters Thesis,1977,11-Dec-23,N,Experimental wetlands created to conduct restoration experiments (Des Plaines Wetland Demonstration Project),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A100,218,Campbell 2018,Monitoring Salt Marsh Condition and Change with Satellite Remote Sensing,PhD Thesis,2018,11-Dec-23,N,"Remote sensing, restoration included in measurements but not the focus/not detailed enough.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A107,235,"Castillo et al., 2008",Spatial and temporal variations in aboveground and belowground biomass of Spartina maritima (small cordgrass) in created and natural marshes,"Estuarine, Coastal and Shelf Science",2008,16-Jan-24,N,"Marshes were created where they weren't previously then compared to natural marshes, no measure of restoration, Spain",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A114,255,Clark 2020,"Monitoring the Success of the Picayune Strand Restoration Project in Collier County, FL",Masters Thesis,2020,22-Jan-24,N,Florida - too far south,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A115,256,"Clary et al., 1996",Response of a depleted sagebrush steppe riparian system to grazing control and woody plantings,Book - United States Department of Agriculture,1996,23-Jan-24,N,Experimental pastures were created and studied,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A117,262,"Cole et al., 2000",A comparison of the hydrologic characteristics of natural and created mainstem floodplain wetlands in Pennsylvania,Ecological Engineering,2000,22-Jan-24,N,"Wetlands were created in the study and compared to natural ones, no restoration ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A118,264,"Cole et al., 2006","Comparison of the long-term water levels of created and natural reference wetlands in northern New York, USA",Ecological Engineering,2006,22-Jan-24,N,"Wetlands were created, not restored ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A121,267,"Combroux et al., 2002",Plant regenerative strategies after a major disturbance: The case of a riverine wetland restoration,Wetlands,2002,30-Jan-24,N,France - not geographically relevant,France,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A122,268,"Soini et al., 2010",Comparison of Vegetation and CO? Dynamics Between a Restored Cut?Away Peatland and a Pristine Fen: Evaluation of the Restoration Success,Restoration Ecology,2010,30-Jan-24,N,Finland - not geographically relevant ,Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A125,278,Cooper 2008, ,,2008,30-Jan-24,N,No comparator/study design - observational accounts of birds using habitat in a marsh/degraded area - A study of birds more than wetlands,USA,California,Los Angeles County,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A127,282,"Craft et al., 1999",Twenty-five years of ecosystem development of constructed Spartina alterniflora (Loisel) marshes,Ecological Applications,1999,31-Jan-24,N,"Constructed marshes compared to natural ones, no restoration",USA,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A128,284,"Craft et al., 2002",Fifteen years of vegetation and soil development after brackish-water marsh creation,Restoration Ecology,2002,31-Jan-24,N,"Constructed marshes compared to natural ones, no restoration",USA,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A129,285,"Craft et al., 2003",The pace of ecosystem development of constructed Spartina alterniflora marshes,Ecological Applications,2003,31-Jan-24,N,"Constructed marshes compared to natural ones, no restoration",USA,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A130,286,"Craft and Sacco, 2003",Long-term succession of benthic infauna communities on constructed Spartina alterniflora marshes,MEPS,2003,31-Jan-24,N,"Constructed marshes compared to natural ones, no restoration",USA,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A133,289,Crawford 2002,Decomposition dynamics in restored and naturally recovering Atlantic white cedar (<i>Chamaecyparis thyoides</i>) wetlands,PhD Thesis,2002,31-Jan-24,N,Not geographically relevant,USA,Virginia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A134,290,"Crawford et al., 2007",Influence of environment and substrate quality on root decomposition in naturally regenerating and restored Atlantic white cedar wetlands,Wetlands,2007,01-Feb-24,N,"Swamp, location",USA,Virginia/North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A135,295,"Curado et al., 2013",Avian communities in Spartina maritima restored and non-restored salt marshes,Bird Study ,2013,01-Feb-24,N,Spain - not geographically relevant,Spain,Iberian Peninsula,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A139,305,"Darnell and Smith, 2001",Recommended design for more accurate duplication of natural conditions in salt marsh creation,Environmental Managment ,2001,01-Feb-24,N,"Marshes were constructed, study took place in Texas",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A141,308,David 2014,The effects of wetland loss and restoration on the foraging performance and growth potential of Juvenile Chinook salmon in Pacific Northwest estuaries - Chapter 2,Masters Thesis ,2014,01-Feb-24,N,Study above - other chapter of MSc was not relevant as it was specifically related to salmon life history ,USA,Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A143,310,"Davila and Bohlen, 2021",Hydro-ecological Controls on Soil Carbon Storage in Subtropical Freshwater Depressional Wetlands,General Wetland Science,2021,01-Feb-24,N,Florida - not geographically relevant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A145,313,"Dawe et al., 2000","Marsh creation in a northern Pacific estuary: Is thirteen years of monitoring vegetation dynamics enough?
",Conservation Ecology ,2000,02-Feb-24,N,Marshes created on islands that were also created to compensate for loss from logging ,Canada,Vancouver,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A146,314,"Dawson et al., 2016","Remote Sensing Measures Restoration Successes, but Canopy Heights Lag in Restoring Floodplain Vegetation
",Remote Sensing,2016,02-Feb-24,N,"Australia, not geopgrahically relevant",Australia,New South Whales,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A147,316,"Day et al., 2017","Large infrequently operated river diversions for Mississippi delta restoration
",Mississippi Delta Restoration,2017,02-Feb-24,N,"Louisiana, not geographically relevant",USA,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A148,318,"de Mutsert et al., 2012","A Before-After-Control-Impact Analysis of the Effects of a Mississippi River Freshwater Diversion on Estuarine Nekton in Louisiana, USA
",Estuaries and Coasts,2012,02-Feb-24,N,"Louisiana, not geographically relevant",USA,Louisiana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A149,321,"De Steven et al., 2006","Testing a passive revegetation approach for restoring coastal plain depression wetlands
",Restoration Ecology ,2006,02-Feb-24,N,"South Carolina, not geographically relevant",USA,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A150,322,"De Steven et al., 2007","Transplanting native dominant plants to facilitate community development in restored Coastal Plain wetlands
",Wetlands,2007,02-Feb-24,N,"South Carolina, not geographically relevant",USA,South Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A151,324,"De Steven et al., 2015","Understory vegetation as an indicator for floodplain forest restoration in the Mississippi River Alluvial Valley, USA
",Restoration Ecology ,2015,02-Feb-24,N,"Mississippi Alluvial Valley - Lousiana, Arkansas, Mississippi",USA,"Arkansas, Mississippi, Louisiana",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A153,333,"DeMeester et al., 2009","Restoring restoration: removal of the invasive plant Microstegium vimineum from a North Carolina wetland
",Biological Invasions,2009,02-Feb-24,N,"North Carolina, not geographically relevant",USA,North Carolina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A154,337,"Ilomen et al., 2013","Detecting restoration impacts in inter-connected habitats: Spring invertebrate communities in a restored wetland
",Ecological Indicators,2013,04-Feb-24,N,Finland - not geogrpahically relevant ,Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A154,337,"Ilomen et al., 2013","Detecting restoration impacts in inter-connected habitats: Spring invertebrate communities in a restored wetland
",Ecological Indicators,2013,04-Feb-24,N,Finland - not geogrpahically relevant ,Finland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A156,340,"Dibblet el al., 2012","Quantifying the effects of tidal restrictions and plant invasions on resident fish in Atlantic coast salt marshes
",PhD Thesis ,2012,04-Feb-24,N,Meta-analysis of tidal marshes from Florida to Nova Scotia,USA/Canada,Florida to Nova Scotia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A161,351,"Dixon et al., 2011","Anurans as Biological Indicators of Restoration Success in the Greater Everglades Ecosystem
",Southeastern Naturalist,2011,04-Feb-24,N,Florida- not geographically relevant,USA,Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A162,352,"Dixon et al., 2013","Restoration effects on water table depths and CO2 fluxes from climatically marginal blanket bog
",Biogeochemistry,2013,04-Feb-24,N,UK (England) - not relevant ,UK,England,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
